CLIENT_NUMBER,FEMALE,MALE,GENDER_UNKNOWN,MARRIED,DIVORCED,SINGLE,MARITAL_UNKNOWN,CHILD,YOUTH,ADULT,SENIOR,NON_SMOKER,UNDER_WEIGHT,NORMAL_WEIGHT,OVER_WEIGHT,OBESE,PROFESSION__ACCT,PROFESSION__AGET,PROFESSION__ANYS,PROFESSION__ARTD,PROFESSION__BCON,PROFESSION__DOCT,PROFESSION__INFO,PROFESSION__JUVE,NORM_Q1_BUY,NORM_Q2_BUY,NORM_Q3_BUY,NORM_Q4_BUY,NORM_PREM_PAID,notbuy,buy,propensity
50016068,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01019906,0.915358472,0.084641528,0
50016181,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.025,0.930961975,0.069038025,0
50016199,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.045,0.933704263,0.066295737,0
50016213,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.001965,0.945857741,0.054142259,0
50016222,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.001965,0.945857741,0.054142259,0
50016223,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.001965,0.945857741,0.054142259,0
50016224,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0020175,0.945854599,0.054145401,0
50016239,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.025,0.94446287,0.05553713,0
50016357,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0100875,0.940134194,0.059865806,0
50016397,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0100875,0.946339231,0.053660769,0
50016398,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00100875,0.946875326,0.053124674,0
50016399,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0100875,0.937306656,0.062693344,0
50016400,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0100875,0.946339231,0.053660769,0
50016441,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0100875,0.946339231,0.053660769,0
50016452,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0100875,0.946339231,0.053660769,0
50016566,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0100875,0.946339231,0.053660769,0
50016599,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.047,0.944106599,0.055893401,0
50016613,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0047,0.940487475,0.059512525,0
50016625,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0235,0.945537885,0.054462115,0
50016638,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0185,0.945837926,0.054162074,0
50016641,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.876863399,0.123136601,0
50016646,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.876863399,0.123136601,0
50016647,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0185,0.945837926,0.054162074,0
50016660,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00047,0.94690698,0.05309302,0
50016666,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.946912853,0.053087147,0
50016667,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.946912853,0.053087147,0
50016948,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.005,0.917275841,0.082724159,0
50017096,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.00426927,0.939447616,0.060552384,0
50017709,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.946344422,0.053655578,0
50017727,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0235,0.945537885,0.054462115,0
50017735,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0185,0.945837926,0.054162074,0
50017736,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0235,0.945537885,0.054462115,0
50017737,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00047,0.94690698,0.05309302,0
50017739,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0185,0.945837926,0.054162074,0
50017741,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.946912853,0.053087147,0
50017742,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0105,0.946314752,0.053685248,0
50017743,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0105,0.946314752,0.053685248,0
50017744,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.876863399,0.123136601,0
50017753,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.946912853,0.053087147,0
50017756,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0185,0.945837926,0.054162074,0
50017810,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01175,0.94624051,0.05375949,0
50017813,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00047,0.94690698,0.05309302,0
50017819,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0185,0.945837926,0.054162074,0
50017849,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0235,0.945537885,0.054462115,0
50017874,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.946912853,0.053087147,0
50017878,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.946912853,0.053087147,0
50017934,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00047,0.94690698,0.05309302,0
50017938,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.946912853,0.053087147,0
50017939,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0235,0.945537885,0.054462115,0
50019244,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0.00510071,0.89667396,0.10332604,0
50019560,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.004107,0.789773526,0.210226474,0
50020274,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0.897224788,0.102775212,0
50020410,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.946934579,0.053065421,0
50020846,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0290247,0.913638743,0.086361257,0
50020847,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.945975189,0.054024811,0
50021418,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0038,0.93662239,0.06337761,0
50021539,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0.010145,0.858987293,0.141012707,0
50021550,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0039,0.915926919,0.084073081,0
50021562,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00324643,0.739246989,0.260753011,0
50021587,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0625,0,0,0.25,0.0322792,0.745357606,0.254642394,0
50021645,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.946934579,0.053065421,0
50021663,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,1,0.142857143,0,0.005,0.264685558,0.735314442,1
50021675,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.885421264,0.114578736,0
50021856,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.00126,0.694069973,0.305930027,0
50022220,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.5,0.740493193,0.259506807,0
50022636,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01487744,0.667673489,0.332326511,0
50022646,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.025,0.904443012,0.095556988,0
50022653,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0.0042219,0.557195504,0.442804496,0
50022684,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.000525,0.816514575,0.183485425,0
50022805,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0625,0,1,0,0.35,0.679128251,0.320871749,0
50022901,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.940578387,0.059421613,0
50022904,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,2.75E-05,0.94122625,0.05877375,0
50022905,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,2.75E-05,0.94122625,0.05877375,0
50022906,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00558528,0.94660572,0.05339428,0
50023091,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.961747942,0.038252058,0
50023216,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.940578387,0.059421613,0
50023219,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,2.75E-05,0.94122625,0.05877375,0
50023284,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,9.00E-08,0.94122802,0.05877198,0
50023378,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0.02134479,0.870999014,0.129000986,0
50023418,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.21875,0,0,0,0.0525,0.953595848,0.046404152,0
50023579,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.00853815,0.924477087,0.075522913,0
50023608,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0.04219906,0.912891548,0.087108452,0
50023801,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.0252,0.930946955,0.069053045,0
50023833,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0.04832087,0.912321109,0.087678891,0
50023840,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0.0320853,0.961059453,0.038940547,0
50023841,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0.00833487,0.906618297,0.093381703,0
50023889,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.02,0.944768487,0.055231513,0
50023890,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0.01,0.906453464,0.093546536,0
50023895,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0.950645247,0.049354753,0
50023896,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.945374978,0.054625022,0
50023903,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.0237,0.748211735,0.251788265,0
50023907,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01050044,0.945344776,0.054655224,0
50024298,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0.003099,0.941027418,0.058972582,0
50024307,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.21875,0,0,0,0.025,0.954997051,0.045002949,0
50024632,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0.0063142,0.917220347,0.082779653,0
50024739,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.00853815,0.939163276,0.060836724,0
50024853,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0235,0.945537885,0.054462115,0
50024859,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0001044,0.94692845,0.05307155,0
50024894,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0001044,0.940787284,0.059212716,0
50024962,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.0524,0.892689652,0.107310348,0
50025064,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.005,0.930519528,0.069480472,0
50025080,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.005,0.946640271,0.053359729,0
50025226,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0.00037,0.683757557,0.316242443,0
50025297,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.125,0,0,0,0.00475,0.916906103,0.083093897,0
50025316,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00833487,0.945475355,0.054524645,0
50025548,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.15625,0,0,0,0.1,0.960810136,0.039189864,0
50025578,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.917718033,0.082281967,0
50025588,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.00853815,0.88501318,0.11498682,0
50025895,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.906937723,0.093062277,0
50025915,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0.0035,0.939941558,0.060058442,0
50025935,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,9.84E-05,0.945969313,0.054030687,0
50025955,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0.333333333,0,0,0.00894824,0.932451554,0.067548446,0
50026011,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.916277128,0.083722872,0
50026322,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.876863399,0.123136601,0
50026330,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00037,0.946912853,0.053087147,0
50026332,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0185,0.945837926,0.054162074,0
50026522,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.125,0,0,0,0.00510071,0.841334776,0.158665224,0
50026554,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00034539,0.946874625,0.053125375,0
50026567,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0.0132652,0.961173683,0.038826317,0
50026570,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0290247,0.944215711,0.055784289,0
50026634,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0142,0.901237655,0.098762345,0
50026743,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0.0168004,0.961019251,0.038980749,0
50026912,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.002,0.986269882,0.013730118,0
50027812,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.096,0.7838995,0.2161005,0
50027822,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0.03030303,0,0,0,0.836301749,0.163698251,0
50028084,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.131,0.903763132,0.096236868,0
50028173,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0.142857143,0,0.00078,0.914022762,0.085977238,0
50028269,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.375,0,0,0,0.5,0.614219592,0.385780408,0
50028473,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.025,0.945447568,0.054552432,0
50028489,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.025,0.974763923,0.025236077,0
50028493,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00751433,0.946491691,0.053508309,0
50028504,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0.0185,0.916528138,0.083471862,0
50028701,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0.060606061,0,0,0.5,0.903546783,0.096453217,0
50029296,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0212,0.915828252,0.084171748,0
50029533,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.00510071,0.924757009,0.075242991,0
50029550,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0.00208763,0.860123709,0.139876291,0
50029737,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0.00853815,0.906598188,0.093401812,0
50029810,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.0237,0.894080226,0.105919774,0
50029964,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.10196936,0.73176811,0.26823189,0
50030000,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0.897224788,0.102775212,0
50030246,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0.0237,0.856326479,0.143673521,0
50030260,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03048666,0.945116004,0.054883996,0
50030454,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00084,0.945925011,0.054074989,0
50030482,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.00084,0.932754251,0.067245749,0
50030810,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0.181818182,0,0,0.003,0.939075522,0.060924478,0
50030829,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0424,0.91389914,0.08610086,0
50030908,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0041,0.939458865,0.060541135,0
50031188,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0.00833487,0.793312926,0.206687074,0
50031192,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0237,0.91412834,0.08587166,0
50031225,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.936191036,0.063808964,0
50031331,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0237,0.91412834,0.08587166,0
50032082,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.021,0.944707491,0.055292509,0
50032091,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.021,0.944707491,0.055292509,0
50032107,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.021,0.944707491,0.055292509,0
50032114,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.15625,0,0,0,0.0126284,0.939675354,0.060324646,0
50032604,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.886024435,0.113975565,0
50032705,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.015,0.945072521,0.054927479,0
50032753,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.01870215,0.93143339,0.06856661,0
50032845,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0.10672395,0.89642092,0.10357908,0
50033511,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.02772595,0.922896925,0.077103075,0
50033695,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.02632,0.974725958,0.025274042,0
50033697,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0252,0.945435515,0.054564485,0
50033698,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.01,0.975191457,0.024808543,0
50033708,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.00833487,0.939176845,0.060823155,0
50033712,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.025,0.945447568,0.054552432,0
50033722,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0090621,0.940201585,0.059798415,0
50033733,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.1,0.939683615,0.060316385,0
